roadname	linkid	linkLoc	linkSpeed	linkCongestIndex	linkLength	Roadlength	RoadCongestLength	RoadCongestIndex	RoadAvgSpeed	title
京藏高速-北向南-银泉路至清华东路_131_morning	15685355500	116.37184,40.013685,116.37204,40.013407,116.373403,40.011573,116.373508,40.011431	10.0737493	7.033131153	0.291	10	0.136959265	2.50138102	37.52373152	京藏高速-北向南-银泉路至清华东路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15257814680	116.525715,39.914316,116.525357,39.914272,116.524657,39.914238,116.521624,39.914256,116.52101,39.914259	23.74328185	3.050125945	0.402	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15259350100	116.513571,39.914291,116.51023,39.914288	12.01293853	6.27073882	0.287	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15259424620	116.502696,39.914263,116.502657,39.914262,116.501631,39.914254	44.23228823	1.613301117	0.091	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15259436590	116.543892,39.915771,116.54191,39.91583	17.45161256	4.487837426	0.169	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15259541680	116.517351,39.914283,116.517201,39.914286,116.517118,39.914281,116.517038,39.914287,116.516944,39.914286,116.516448,39.914286	16.61008734	4.47017517	0.077	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15260281230	116.516448,39.914286,116.514898,39.914289,116.513571,39.914291	15.88815319	4.741268485	0.247	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15260404150	116.529516,39.915113,116.527273,39.914669,116.525846,39.914329,116.525715,39.914316	18.04167792	4.016256155	0.336	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15420020430	116.532783,39.915727,116.532208,39.915638,116.529516,39.915113	14.165227	5.790941437	0.288	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15625598800	116.506953,39.914281,116.506745,39.91428,116.506432,39.914282	43.05467235	1.689015292	0.045	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15625599970	116.51023,39.914288,116.509962,39.914287,116.506953,39.914281	24.75973794	2.937026239	0.282	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685153420	116.545106,39.915738,116.544839,39.915745,116.543892,39.915771	13.44642312	6.437399687	0.103	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685154020	116.549118,39.915626,116.548027,39.915658,116.545807,39.915718	11.43690143	7.568483518	0.281	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685154290	116.552486,39.915525,116.550838,39.915575,116.550556,39.915583,116.549118,39.915626	12.78420135	6.832652084	0.285	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685154310	116.539113,39.915901,116.53644,39.915963,116.536272,39.915966	15.69779058	5.154228524	0.241	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685154850	116.54191,39.91583,116.539113,39.915901	17.40139459	4.649627337	0.238	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685155340	116.536272,39.915966,116.53609,39.91597,116.536018,39.915975,116.535471,39.915978,116.534742,39.91595,116.533892,39.915896,116.532783,39.915727	14.93341451	5.460907817	0.299	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685157930	116.545807,39.915718,116.545106,39.915738	13.44642312	6.437399687	0.06	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685176860	116.506432,39.914282,116.504653,39.914273	43.05467235	1.657427547	0.153	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685178960	116.504653,39.914273,116.503221,39.914265,116.502942,39.914264,116.502924,39.914264,116.502696,39.914263	44.23228823	1.613301117	0.168	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
京通快速路-东向西-东五环路至东四环中路_131_morning	15685181230	116.501631,39.914254,116.50088,39.914251,116.49972,39.914247,116.499413,39.914245,116.498912,39.914243,116.498848,39.914243,116.49867,39.914242	54.1968058	1.389934312	0.254	10	0.397274761	1.894727605	51.24434073	京通快速路-东向西-东五环路至东四环中路_131_morning
万丰路-南向北-莲宝路至莲花池西路辅路_131_morning	15258576800	116.301532,39.895817,116.301533,39.895907	6.334921158	5.332347342	0.01	10	0.230140589	3.821649072	21.7355087	万丰路-南向北-莲宝路至莲花池西路辅路_131_morning
万丰路-南向北-莲宝路至莲花池西路辅路_131_morning	15259007720	116.301503,39.902545,116.301473,39.903108	5.772431947	8.135219338	0.063	10	0.230140589	3.821649072	21.7355087	万丰路-南向北-莲宝路至莲花池西路辅路_131_morning
万丰路-南向北-莲宝路至莲花池西路辅路_131_morning	15260824270	116.301533,39.895907,116.301523,39.897397	6.334921158	5.314983275	0.166	10	0.230140589	3.821649072	21.7355087	万丰路-南向北-莲宝路至莲花池西路辅路_131_morning
万丰路-南向北-莲宝路至莲花池西路辅路_131_morning	15622468710	116.301523,39.897397,116.301522,39.897478,116.30151,39.899241,116.301527,39.900615	5.292845798	8.636185853	0.358	10	0.230140589	3.821649072	21.7355087	万丰路-南向北-莲宝路至莲花池西路辅路_131_morning
望京街-西向东-望京东路至酒仙桥北路_131_morning	15259089720	116.494339,39.995016,116.494481,39.994934	13.74011224	2.526908033	0.015	10	0.091661201	3.519792157	14.9087811	望京街-西向东-望京东路至酒仙桥北路_131_morning
望京街-西向东-望京东路至酒仙桥北路_131_morning	15259122800	116.494651,39.994827,116.49501,39.994608,116.495221,39.994479,116.4957,39.994175,116.496031,39.993937	13.74011224	2.526908033	0.156	10	0.091661201	3.519792157	14.9087811	望京街-西向东-望京东路至酒仙桥北路_131_morning
望京街-西向东-望京东路至酒仙桥北路_131_morning	15259396260	116.494481,39.994934,116.494651,39.994827	13.74011224	2.526908033	0.019	10	0.091661201	3.519792157	14.9087811	望京街-西向东-望京东路至酒仙桥北路_131_morning
望京街-西向东-望京东路至酒仙桥北路_131_morning	15260531300	116.492984,39.995932,116.493786,39.995416,116.494339,39.995016	3.844266338	9.814616545	0.156	10	0.091661201	3.519792157	14.9087811	望京街-西向东-望京东路至酒仙桥北路_131_morning
望京街-西向东-望京东路至酒仙桥北路_131_morning	15676577370	116.492879,39.995983,116.492984,39.995932	3.844266338	9.450437823	0.011	10	0.091661201	3.519792157	14.9087811	望京街-西向东-望京东路至酒仙桥北路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259358470	116.317515,39.8876,116.317455,39.88809	9.381691742	7.435759127	0.055	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259370270	116.316915,39.90167,116.316906,39.902071,116.316896,39.902541,116.316902,39.902991,116.316903,39.903135,116.316909,39.903613,116.31691,39.903688,116.316931,39.905366	13.22138282	5.037294578	0.411	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259411460	116.317697,39.886024,116.317515,39.8876	9.5048191	7.339434793	0.175	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259411950	116.317416,39.888459,116.317407,39.888553,116.317386,39.888674	9.381691742	7.435759127	0.024	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259413810	116.317416,39.888459,116.317407,39.888553	9.381691742	7.435759127	0.01	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259414990	116.317455,39.88809,116.31745,39.88814,116.317434,39.888289,116.317416,39.888459	9.381691742	7.435759127	0.041	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259416860	116.317179,39.890718,116.317169,39.8908,116.31714,39.891038,116.317065,39.891666	13.42185532	4.75046098	0.106	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259416880	116.31692,39.901287,116.316915,39.90167	13.55802825	4.912218706	0.042	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259416900	116.317065,39.891666,116.316993,39.892594,116.316986,39.892834	12.88453475	4.948568283	0.13	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259417630	116.316984,39.893079,116.316987,39.893291	14.57322232	4.375147693	0.024	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259419200	116.317888,39.884503,116.317863,39.884766,116.317765,39.885547	14.91835198	4.809512477	0.116	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259419220	116.317257,39.889911,116.317215,39.890375,116.317212,39.890407,116.317186,39.890648,116.317179,39.890718	13.00291596	4.903515502	0.09	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259419830	116.317765,39.885547,116.317697,39.886024	9.5048191	7.339434793	0.053	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259419860	116.316971,39.899345,116.316956,39.900116,116.316952,39.900711	14.57625513	4.595144596	0.152	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259420460	116.316952,39.900711,116.31692,39.901287	14.57625513	4.595144596	0.064	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259421020	116.316986,39.892834,116.316985,39.892951,116.316984,39.893079	14.15027835	4.50591843	0.027	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259421050	116.317386,39.888674,116.317257,39.889911	11.71118374	5.956699301	0.138	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15259421770	116.316987,39.893291,116.316993,39.894127	13.27578449	4.802729363	0.093	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15420790650	116.316975,39.897474,116.316969,39.898133,116.31697,39.898556	12.17889592	5.49967751	0.12	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15420797680	116.31697,39.898556,116.31697,39.898799,116.316971,39.899345	13.36116097	5.013037427	0.088	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15685171770	116.317942,39.883938,116.317888,39.884503	22.68468303	3.162927157	0.063	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环南路-南向北-丽源路至莲花池西路_131_morning	15685172950	116.318232,39.881295,116.318138,39.882259,116.318009,39.883205,116.317977,39.883574,116.317953,39.883817,116.317942,39.883938	22.68468303	3.162927157	0.294	10	1.108814735	4.188382752	32.79088268	西三环南路-南向北-丽源路至莲花池西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259351570	116.316995,39.915334,116.316996,39.915422,116.316998,39.915602,116.316986,39.917118,116.316984,39.918183,116.316983,39.918239,116.316982,39.91879	12.07856065	5.758964337	0.384	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259358340	116.316918,39.922657,116.316912,39.923292,116.31689,39.923956	17.89941295	3.940352692	0.144	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259408050	116.317009,39.914218,116.317007,39.914422,116.317003,39.914834	14.50210805	4.688973476	0.068	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259408550	116.317003,39.914834,116.317002,39.914951,116.316998,39.915121,116.316995,39.915334	14.50210805	4.688973476	0.056	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259417520	116.316799,39.932641,116.316795,39.933083	16.06444021	4.531125831	0.049	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15259419870	116.316982,39.91879,116.316959,39.920381,116.316948,39.921071,116.316939,39.921705,116.316918,39.922657	16.56851048	4.223674789	0.429	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15416291800	116.316793,39.93441,116.316792,39.935029	18.17101903	4.005829275	0.069	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15617018560	116.316799,39.93013,116.316799,39.930162,116.316799,39.930407	16.34469883	4.304759649	0.031	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15617019830	116.316799,39.930407,116.316799,39.930574,116.3168,39.9311,116.316799,39.932641	16.34469883	4.407545269	0.248	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15617037060	116.316802,39.929737,116.3168,39.92998,116.3168,39.929998,116.316799,39.93013	16.34141179	4.305625543	0.044	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685187680	116.316854,39.925687,116.316833,39.926625	15.97001033	4.405757951	0.104	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685188610	116.316821,39.927902,116.31682,39.928276,116.316803,39.929531,116.316802,39.929566,116.316802,39.929737	16.34141179	4.305625543	0.204	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685189660	116.316823,39.927262,116.316823,39.927473,116.316821,39.927902	16.34141179	4.305625543	0.071	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685194080	116.316833,39.926625,116.316824,39.927032,116.316824,39.927103,116.316823,39.927262	16.34141179	4.305625543	0.071	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685195080	116.316788,39.935799,116.316782,39.93696,116.316778,39.937817,116.316775,39.938144,116.316775,39.938226,116.316774,39.938323,116.316774,39.93835,116.316773,39.93842,116.316773,39.938462	20.80946182	3.496486388	0.296	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西三环中路-南向北-复兴路至车公庄西路_131_morning	15685195830	116.31689,39.923956,116.316885,39.924168,116.316884,39.924185,116.316859,39.925171,116.316854,39.925687	17.22724764	4.094095672	0.192	10	0.6018069	2.797692343	38.52720264	西三环中路-南向北-复兴路至车公庄西路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259364860	116.285987,39.878902,116.285935,39.878992,116.285852,39.879135,116.285691,39.879409,116.285682,39.879433,116.285477,39.87999,116.284863,39.881664,116.284842,39.88171,116.284809,39.881801,116.284776,39.88189	12.22398804	5.905601329	0.348	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259370390	116.281317,39.891026,116.281208,39.891422,116.28105,39.892002,116.280649,39.894887	16.0560903	4.553412358	0.434	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259370400	116.287465,39.876616,116.286338,39.878301,116.285987,39.878902	16.23161971	4.368633647	0.284	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259405680	116.280642,39.897533,116.28064,39.898483	20.15605384	3.441149768	0.105	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259412010	116.28064,39.898483,116.280625,39.899873,116.280622,39.90019	20.15605384	3.441149768	0.19	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259413860	116.280627,39.900353,116.280637,39.901752	19.73834286	3.513972804	0.155	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259419820	116.281833,39.889547,116.281317,39.891026	17.40255428	4.143069968	0.17	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15259424220	116.28064,39.898483,116.280625,39.899873,116.280622,39.90019,116.280627,39.900353	20.15605384	3.441149768	0.208	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420782010	116.280637,39.902612,116.280639,39.903038,116.280639,39.903133,116.28064,39.903255,116.28064,39.903375,116.280641,39.903607,116.280646,39.904746,116.280647,39.904926,116.280648,39.905125	15.71391618	4.746111608	0.279	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420788200	116.284307,39.883062,116.283543,39.884973	11.4901789	6.26622097	0.222	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420835080	116.28063,39.895162,116.280644,39.896437,116.280648,39.896828	14.457948	4.99171805	0.185	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420846280	116.282303,39.888245,116.28213,39.888699,116.281833,39.889547	17.7874397	4.053422034	0.15	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420862330	116.284776,39.88189,116.284754,39.881945,116.284611,39.882303,116.284307,39.883062	11.44642029	6.306775234	0.136	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420896810	116.280649,39.894887,116.28063,39.895162	14.457948	4.99171805	0.031	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420903940	116.280648,39.896828,116.280642,39.897533	17.26422089	4.017557493	0.078	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15420924730	116.280648,39.905125,116.280644,39.905725	15.71391618	4.746111608	0.067	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15685168020	116.280675,39.910244,116.280679,39.911044,116.280686,39.912354,116.280687,39.912591	25.84754975	2.988677873	0.261	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15685168510	116.283543,39.884973,116.282961,39.886517,116.282919,39.886616,116.282903,39.886677,116.282848,39.886812,116.282718,39.887154	12.47019432	5.773767286	0.253	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15685169430	116.280644,39.905725,116.280654,39.906403,116.280655,39.906573,116.280656,39.906742,116.280665,39.908215,116.280665,39.908307	16.03603104	4.620220541	0.287	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15685169610	116.282718,39.887154,116.282303,39.888245	17.7874397	4.053422034	0.126	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
西四环中路-南向北-小井西路至复兴路_131_morning	15685169700	116.280665,39.908307,116.280672,39.909809,116.280673,39.909994,116.280674,39.91007,116.280675,39.910187,116.280675,39.910244	24.33902061	3.044083047	0.215	10	0.716607143	2.582812763	39.8533669	西四环中路-南向北-小井西路至复兴路_131_morning
朱各庄路-双向-万寿庄路至万寿路_131_morning	15257706750	116.294427,39.925864,116.295636,39.925817	9.921988645	4.305588479	0.103	10	0.124223068	2.68424464	24.29351752	朱各庄路-双向-万寿庄路至万寿路_131_morning
朱各庄路-双向-万寿庄路至万寿路_131_morning	15257791830	116.30044,39.92518,116.302139,39.924787	5.734962679	6.545814175	0.15	10	0.124223068	2.68424464	24.29351752	朱各庄路-双向-万寿庄路至万寿路_131_morning
朱各庄路-双向-万寿庄路至万寿路_131_morning	15258906121	116.30044,39.92518,116.298178,39.925617	22.8353528	1.921581873	0.198	10	0.124223068	2.68424464	24.29351752	朱各庄路-双向-万寿庄路至万寿路_131_morning
朱各庄路-双向-万寿庄路至万寿路_131_morning	15260087111	116.298178,39.925617,116.297391,39.925744,116.295636,39.925817	24.18321848	1.741290145	0.218	10	0.124223068	2.68424464	24.29351752	朱各庄路-双向-万寿庄路至万寿路_131_morning
